rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,set,match_id,rally_id
9,13,00:21:40,39010.0,5,4,Akane YAMAGUCHI,2,長球,0,0,1.0,3,833.0,646.0,1.0,4,258.4612394930918,185.7959897713324,,,,,9.0,0.6555092931139842,1.578409810738404,8.0,-0.15838757536673453,-0.8302786716709623,0,2,52,4257
9,14,00:21:41,39048.0,5,4,An Se Young,2,切球,0,0,1.0,4,777.0,391.0,2.0,1,267.79644233856766,510.59007063822986,,,,,8.0,0.6643351106393511,-1.3542967552875147,8.0,0.3922017710191132,1.0381249509789232,0,2,52,4257
9,15,00:21:42,39083.0,5,4,Akane YAMAGUCHI,2,網前球,0,0,2.0,1,821.0,515.0,2.0,2,271.6995883417926,474.4418389547172,,,,,1.0,1.0044438123343997,0.4410948767969736,8.0,0.35561303437637376,-1.1082017196296066,0,2,52,4257
9,16,00:21:43,39109.0,5,4,An Se Young,2,挑球,0,1,2.0,2,825.0,499.0,1.0,9,245.75537759182006,763.4986980473357,,,,,2.0,0.9502498427805159,-0.1703124057557123,7.0,0.7086183195682656,0.6350002071087264,0,2,52,4257
9,17,00:21:45,39169.0,5,4,Akane YAMAGUCHI,2,殺球,0,0,1.0,9,800.0,648.0,2.0,6,286.5093535130396,289.07313392657807,,,,,8.0,0.6722757359249788,1.501762711717971,8.0,0.09351174055036719,-0.7442351560310589,0,2,52,4257
9,18,00:21:46,39186.0,5,4,An Se Young,3,接殺防守,0,1,2.0,6,834.0,426.0,2.0,10,317.93057427717764,724.8534655762601,出界,對手出界,B,,8.0,0.0054935510926762765,-0.8011921106100995,8.0,0.6321504008757478,1.3350818014569892,0,2,52,4257
10,1,00:22:27,40421.0,5,5,Akane YAMAGUCHI,1,發長球,0,0,2.0,7,,,1.0,9,133.60164293438982,175.2052600766516,,,,,8.0,0.20821653861296405,0.770055465057243,8.0,-0.5302468381140549,-1.1569499241283663,0,2,52,4258
10,2,00:22:29,40481.0,5,5,An Se Young,2,殺球,0,0,1.0,9,567.0,388.0,2.0,6,80.02476407481818,660.854007055184,,,,,9.0,-0.42594183470675884,-1.55214331754234,8.0,0.051352756051378824,0.9995585617243054,0,2,52,4258
10,3,00:22:29,40499.0,5,5,Akane YAMAGUCHI,2,接殺防守,0,1,2.0,6,430.0,589.0,2.0,1,71.27760813400371,411.4853047354733,,,,,8.0,-0.5097193996592893,0.9310883137292679,8.0,-0.3479329393048832,-1.1868847686729784,0,2,52,4258
10,4,00:22:30,40522.0,5,5,An Se Young,3,推撲球,0,0,2.0,1,441.0,473.0,2.0,10,80.85370762490061,817.758126986051,出界,對手出界,B,,5.0,-0.9204394103285972,-0.5668060879227802,8.0,-0.46724054770775064,0.9802185415540107,0,2,52,4258
11,1,00:22:43,40904.0,5,6,Akane YAMAGUCHI,1,發長球,0,0,2.0,7,,,1.0,9,243.65963003414075,166.90184969212382,,,,,8.0,-0.06923452636363986,0.7184722249375438,8.0,0.7134250458811373,-1.1220445528751206,0,2,52,4259
11,2,00:22:45,40961.0,5,6,An Se Young,2,切球,0,0,1.0,9,751.0,385.0,2.0,5,286.0341065473348,606.9878595442541,,,,,9.0,0.8458368606894401,-1.5794164680805427,8.0,0.26578538753007064,1.1521340964471403,0,2,52,4259
11,3,00:22:46,40984.0,5,6,Akane YAMAGUCHI,2,網前球,0,0,2.0,5,870.0,561.0,2.0,2,263.9824017344539,409.9434187382071,,,,,5.0,0.9409944068407684,0.9700813685315973,8.0,0.4897615671671166,-1.2921076532355682,0,2,52,4259
11,4,00:22:46,41009.0,5,6,An Se Young,2,挑球,0,1,2.0,2,804.0,472.0,1.0,5,289.20133190940726,756.8149464500385,,,,,6.0,0.9670059385060382,-0.5483984479967429,8.0,0.494947664760422,0.9994230632388081,0,2,52,4259
11,5,00:22:48,41040.0,5,6,Akane YAMAGUCHI,2,平球,0,0,1.0,5,900.0,644.0,1.0,6,272.3111052949632,291.7614427621684,,,,,8.0,0.9081780598494708,1.4669560617107689,8.0,0.26793529425280144,-0.9595349489934083,0,2,52,4259
11,6,00:22:48,41058.0,5,6,An Se Young,2,接殺防守,0,1,1.0,6,809.0,427.0,2.0,1,287.8411333736839,526.0080204083988,,,,,8.0,0.26721688324870324,-0.930240810702656,8.0,0.6872826030980967,1.2536180566716695,0,2,52,4259
11,7,00:22:49,41086.0,5,6,Akane YAMAGUCHI,2,挑球,0,0,2.0,1,863.0,522.0,1.0,4,266.93947980197026,195.12554035094433,,,,,1.0,1.1476063265239114,0.5821186381361443,8.0,0.3236087756394336,-0.9740600314645379,0,2,52,4259
11,8,00:22:50,41123.0,5,6,An Se Young,2,切球,0,0,1.0,4,792.0,394.0,2.0,2,90.9193888940727,572.3804758217184,,,,,9.0,0.8097305306712395,-1.3854141205488897,8.0,0.4643806171402839,0.9407691717567926,0,2,52,4259
11,9,00:22:51,41143.0,5,6,Akane YAMAGUCHI,2,網前球,0,1,2.0,2,463.0,544.0,2.0,1,87.373375271519,414.035280017222,,,,,8.0,-0.7513179574705642,0.8310916496438784,9.0,0.684516176588352,-1.4499010734836775,0,2,52,4259
11,10,00:22:52,41170.0,5,6,An Se Young,2,網前球,0,0,2.0,1,471.0,474.0,2.0,2,62.54584335517003,501.10832902551954,,,,,8.0,-0.775479205669284,-0.6766428113327582,8.0,-0.33222757357002897,0.9704019093256733,0,2,52,4259
11,11,00:22:53,41203.0,5,6,Akane YAMAGUCHI,2,挑球,0,1,2.0,2,414.0,511.0,1.0,9,122.63026513019273,190.6448899993341,,,,,2.0,-1.2002192949572792,0.3950550729677123,8.0,-0.38169317193175073,-0.7739043963579192,0,2,52,4259
11,12,00:22:55,41257.0,5,6,An Se Young,2,切球,0,0,1.0,9,548.0,393.0,2.0,1,284.9468684470555,586.9378640201516,,,,,9.0,-0.5615141651040837,-1.4874735730093265,8.0,-0.16346996903855016,0.9408932891972608,0,2,52,4259
11,13,00:22:56,41281.0,5,6,Akane YAMAGUCHI,2,網前球,0,0,2.0,1,865.0,551.0,2.0,2,270.4066416298102,469.8140946550827,,,,,8.0,0.9343203859679283,0.8209973741057807,8.0,-0.3518880602816135,-1.095619159019315,0,2,52,4259
11,14,00:22:57,41313.0,5,6,An Se Young,2,網前球,0,1,2.0,2,822.0,497.0,2.0,1,283.17713760441814,512.8418835539358,,,,,2.0,0.9793819631340638,-0.2716971265516908,8.0,0.6095476233437428,0.8007060316757665,0,2,52,4259
11,15,00:22:58,41341.0,5,6,Akane YAMAGUCHI,2,挑球,0,0,2.0,1,852.0,516.0,1.0,9,114.8187815971396,187.47629419654496,,,,,1.0,1.1133481101247344,0.2270111980542365,7.0,0.8786500640551991,-0.29759898529075074,0,2,52,4259
11,16,00:23:00,41401.0,5,6,An Se Young,2,長球,0,0,1.0,9,535.0,392.0,1.0,4,80.53648378113155,765.6410351140685,,,,,9.0,-0.6546764497566664,-1.586071560577337,8.0,0.017729279666395276,0.8813324932171801,0,2,52,4259
11,17,00:23:01,41443.0,5,6,Akane YAMAGUCHI,3,殺球,0,0,1.0,4,417.0,649.0,2.0,6,275.20549830526824,219.4642734977776,對手落地致勝,落地致勝,B,,6.0,-0.9010250542628131,1.345469058949569,8.0,-0.22950040410643896,-1.263701242613448,0,2,52,4259
12,1,00:23:18,41947.0,6,6,Akane YAMAGUCHI,1,發長球,0,0,2.0,7,,,1.0,9,150.41400038344656,181.61886893793837,,,,,8.0,0.23258326413882907,0.7185357531187849,8.0,-0.49354006888738133,-1.126381802167255,0,2,52,4260
12,2,00:23:20,42006.0,6,6,An Se Young,2,切球,0,0,1.0,9,595.0,390.0,2.0,7,196.70960088960933,543.0762634303671,,,,,9.0,-0.3104020356002275,-1.6010713724990477,8.0,0.05126024024526583,1.0189499249310707,0,2,52,4260
12,3,00:23:21,42033.0,6,6,Akane YAMAGUCHI,2,挑球,0,1,2.0,7,680.0,530.0,1.0,8,226.24888518036062,219.01670311180777,,,,,8.0,0.33193754585399365,0.6977813083347831,8.0,0.0193967244619637,-1.1549440941810711,0,2,52,4260
12,4,00:23:22,42066.0,6,6,An Se Young,2,殺球,0,0,1.0,8,724.0,402.0,2.0,6,85.36152710260146,640.0696579440906,,,,,8.0,0.4528876809693311,-1.261075956762577,8.0,0.2501528232391916,0.9210695219829935,0,2,52,4260
12,5,00:23:22,42083.0,6,6,Akane YAMAGUCHI,2,接殺防守,0,1,2.0,6,444.0,578.0,2.0,1,73.56265613499318,452.679538213029,,,,,8.0,0.26062540682575586,0.9506463385989079,9.0,0.2948765325459631,-1.4676590023990819,0,2,52,4260
12,6,00:23:23,42111.0,6,6,An Se Young,2,挑球,0,0,2.0,1,441.0,490.0,1.0,8,244.47326764764037,753.6455070357803,,,,,5.0,-0.9844957283350405,-0.5397782073862315,8.0,-0.28444716820189825,0.8813592127575868,0,2,52,4260
12,7,00:23:24,42149.0,6,6,Akane YAMAGUCHI,2,長球,0,0,1.0,8,796.0,642.0,1.0,9,247.52506983131377,176.35623132170744,,,,,9.0,0.644535373795235,1.5189527458932677,8.0,-0.14429946060379273,-0.8016414763516971,0,2,52,4260
12,8,00:23:26,42183.0,6,6,An Se Young,2,切球,0,0,1.0,9,758.0,388.0,2.0,5,295.4079871019304,614.8786854757111,,,,,8.0,0.6196292499427545,-1.3229473980385162,8.0,0.19896827572526307,1.1801905995148456,0,2,52,4260
12,9,00:23:26,42204.0,6,6,Akane YAMAGUCHI,3,網前球,0,0,2.0,5,891.0,565.0,2.0,1,280.5678429707242,506.1832977684516,掛網,對手掛網,A,,8.0,0.8778558727443704,1.0379421085517044,8.0,0.5948368494871364,-1.260529849420139,0,2,52,4260
13,1,00:23:44,42724.0,6,7,An Se Young,1,發長球,0,0,2.0,7,,,1.0,9,212.7722321545514,774.9494780128489,,,,,8.0,-0.14494351727994254,-0.8445941601532908,8.0,0.6972686721929824,1.1984304330369018,0,2,52,4261
13,2,00:23:45,42779.0,6,7,Akane YAMAGUCHI,2,殺球,0,0,1.0,9,724.0,655.0,2.0,8,244.27335724022592,321.81825772924884,,,,,9.0,0.3812489719970158,1.6290867493715193,8.0,-0.15722617402910302,-0.7590825640190367,0,2,52,4261
13,3,00:23:46,42795.0,6,7,An Se Young,2,接殺防守,0,1,2.0,8,761.0,438.0,1.0,8,113.81653245572556,686.51928564838,,,,,8.0,-0.17435144040764783,-0.9609910192773272,8.0,0.3974572573289708,1.3975524362574643,0,2,52,4261
13,4,00:23:47,42821.0,6,7,Akane YAMAGUCHI,2,切球,0,0,1.0,8,501.0,603.0,2.0,7,115.57367631583044,381.5336187506893,,,,,8.0,-0.23126780802532176,1.1430368862896152,8.0,-0.27974418340432045,-1.0204855411783382,0,2,52,4261
13,5,00:23:48,42847.0,6,7,An Se Young,2,挑球,0,0,2.0,7,526.0,461.0,1.0,6,79.96903629301183,742.4080961344237,,,,,8.0,-0.44826564900278826,-0.5929071506865133,8.0,-0.32438232751169743,0.8813627439696005,0,2,52,4261
13,6,00:23:49,42877.0,6,7,Akane YAMAGUCHI,2,長球,1,0,1.0,6,419.0,635.0,1.0,3,66.13902233770685,190.09379840941264,,,,,8.0,-0.4018591761076899,1.1618954993563577,8.0,-0.44904700654499496,-0.7599351900903889,0,2,52,4261
13,7,00:23:50,42920.0,6,7,An Se Young,2,殺球,0,0,1.0,3,453.0,393.0,2.0,6,82.90461178038399,662.7152859565953,,,,,5.0,-1.2799053516166181,-1.3462701048437147,8.0,-0.17617237381874487,1.1335970940338231,0,2,52,4261
13,8,00:23:51,42935.0,6,7,Akane YAMAGUCHI,2,接殺防守,0,1,2.0,6,436.0,590.0,2.0,7,244.66133955467143,417.24088772911983,,,,,8.0,-0.22036926732199763,0.9310363521236553,5.0,-1.3768994166335675,-1.2060924148988736,0,2,52,4261
13,9,00:23:52,42968.0,6,7,An Se Young,2,挑球,0,1,2.0,7,768.0,475.0,1.0,9,249.5847392674206,773.217665929598,,,,,8.0,0.5511704510570035,-0.576643669649652,8.0,-0.022086010437121217,0.901270571953099,0,2,52,4261
13,10,00:23:53,43009.0,6,7,Akane YAMAGUCHI,2,切球,0,0,1.0,9,810.0,654.0,2.0,1,59.704687976007875,413.9036600073152,,,,,9.0,0.626763373949949,1.544572718226205,8.0,0.20907684390866374,-0.7721629665902426,0,2,52,4261
13,11,00:23:54,43039.0,6,7,An Se Young,2,挑球,0,0,2.0,1,419.0,474.0,1.0,6,75.89407221839923,754.124278212089,,,,,1.0,-1.1580017555545237,-0.48624937628471115,8.0,0.08414806546350535,1.1051147160410721,0,2,52,4261
13,12,00:23:56,43081.0,6,7,Akane YAMAGUCHI,2,長球,0,0,1.0,6,408.0,642.0,1.0,9,245.92250351139043,188.76431924291023,,,,,6.0,-0.9413921357564945,1.4165972030005605,8.0,-0.6524167740895587,-0.8605662904121368,0,2,52,4261
13,13,00:23:57,43113.0,6,7,An Se Young,2,長球,0,0,1.0,9,756.0,392.0,1.0,5,289.9980416863833,751.862698627439,,,,,8.0,0.3944292930378771,-1.214867860865125,8.0,-0.2904291640171155,1.189808323338778,0,2,52,4261
13,14,00:23:58,43153.0,6,7,Akane YAMAGUCHI,2,長球,0,0,1.0,5,901.0,641.0,1.0,9,235.51551806787734,200.944316952127,,,,,5.0,1.1752752387310008,1.4492832421795872,8.0,0.2828885972356621,-1.0037382644210393,0,2,52,4261
13,15,00:23:59,43186.0,6,7,An Se Young,2,長球,0,0,1.0,9,739.0,396.0,1.0,3,284.08131737498474,768.2584631986638,,,,,8.0,0.6197109649990372,-1.1986377783514386,8.0,0.36894375772119964,1.1893769058820667,0,2,52,4261
13,16,00:24:01,43231.0,6,7,Akane YAMAGUCHI,2,長球,0,0,1.0,3,890.0,651.0,1.0,4,277.69643316861954,179.77862529705035,,,,,3.0,1.040031217850553,1.5525221706400945,8.0,0.20442547012266296,-0.8867999867066981,0,2,52,4261
13,17,00:24:02,43265.0,6,7,An Se Young,3,切球,0,0,1.0,4,809.0,389.0,2.0,1,264.6719651063094,492.6813695188366,掛網,對手掛網,B,,8.0,0.8028114917980503,-1.2908853577569988,8.0,0.35566334818402023,1.2447227862986938,0,2,52,4261
14,1,00:24:18,43759.0,7,7,Akane YAMAGUCHI,1,發長球,0,0,2.0,7,,,1.0,4,256.09300746748363,185.77255894634936,,,,,8.0,-0.01126980769464234,0.6768092216071041,8.0,0.6883053156038578,-1.167752210520728,0,2,52,4262
14,2,00:24:20,43816.0,7,7,An Se Young,2,長球,0,0,1.0,4,773.0,391.0,1.0,3,263.56720693576125,760.173913309518,,,,,4.0,1.0005127864734615,-1.513268845852685,8.0,0.21989164341775128,0.9995070806014669,0,2,52,4262
14,3,00:24:21,43852.0,7,7,Akane YAMAGUCHI,2,長球,0,0,1.0,3,841.0,646.0,1.0,9,249.95410257750197,191.88697802121575,,,,,9.0,0.8847783200351248,1.535725137586109,8.0,0.23434711727713842,-1.0039020147084783,0,2,52,4262
14,4,00:24:22,43888.0,7,7,An Se Young,2,長球,0,0,1.0,9,763.0,393.0,1.0,5,274.7519587340736,753.5595144284978,,,,,8.0,0.667675027258208,-1.291412994650034,8.0,0.2173033464713832,1.1050482377549151,0,2,52,4262
14,5,00:24:24,43923.0,7,7,Akane YAMAGUCHI,2,長球,0,0,1.0,5,866.0,642.0,1.0,4,251.5777678782028,179.5165746510862,,,,,8.0,0.923672983674,1.4233729828412163,8.0,0.35659531167762454,-1.1384985412041415,0,2,52,4262
14,6,00:24:25,43955.0,7,7,An Se Young,2,長球,0,0,1.0,4,765.0,389.0,1.0,5,284.32419882121206,740.2022809289068,,,,,8.0,0.6442993542750527,-1.137456654712776,8.0,0.24140316576451837,1.2356354396709925,0,2,52,4262
14,7,00:24:26,43992.0,7,7,Akane YAMAGUCHI,2,長球,0,0,1.0,5,886.0,634.0,1.0,5,97.04534291479663,220.84041179447382,,,,,3.0,1.074836280876593,1.5269541661401085,8.0,0.3471786563446192,-1.0631019883883086,0,2,52,4262
14,8,00:24:27,44020.0,7,7,An Se Young,2,長球,0,0,1.0,5,503.0,403.0,1.0,9,117.78688073692689,767.1574054597289,,,,,8.0,-0.7189190373825264,-1.2345209279804739,8.0,0.2794290087937953,1.4064929885288453,0,2,52,4262
14,9,00:24:28,44051.0,7,7,Akane YAMAGUCHI,2,長球,0,0,1.0,9,503.0,650.0,1.0,3,83.17771562659306,171.5553971895423,,,,,9.0,-0.6253974178354671,1.546209684495085,8.0,-0.459387010087446,-0.9914298130345891,0,2,52,4262
14,10,00:24:29,44091.0,7,7,An Se Young,3,切球,0,0,1.0,3,483.0,387.0,2.0,1,300.80012541617566,538.9948185281422,落點判斷失誤,對手落點判斷失誤,A,,3.0,-0.9472300486763464,-1.4891148621008614,8.0,-0.09979236842449056,1.0479317465144025,0,2,52,4262
15,1,00:24:47,44633.0,8,7,An Se Young,1,發長球,0,0,2.0,7,,,1.0,9,106.79302228903616,781.7264804109749,,,,,8.0,0.10838676270296749,-0.8871032962214741,8.0,-0.5980048251936833,1.1992999740499648,0,2,52,4263
15,2,00:24:49,44686.0,8,7,Akane YAMAGUCHI,2,切球,0,0,1.0,9,476.0,659.0,2.0,8,247.33801150027816,313.67606596181247,,,,,9.0,-0.7314054850002226,1.5971818529209785,8.0,-0.344770690324228,-0.6893851255280303,0,2,52,4263
15,3,00:24:50,44706.0,8,7,An Se Young,2,網前球,0,1,2.0,8,766.0,435.0,2.0,7,186.0338510341902,512.5931178070889,,,,,8.0,0.5417705058222934,-0.9147721107520465,8.0,-0.35881353579114605,1.3806217690105906,0,2,52,4263
15,4,00:24:51,44737.0,8,7,Akane YAMAGUCHI,2,挑球,0,0,2.0,7,658.0,516.0,1.0,9,145.4232324847631,165.888629119487,,,,,7.0,0.16289062651173694,0.3738165148505921,8.0,0.18848222000102852,-0.7580724922318588,0,2,52,4263
15,5,00:24:53,44791.0,8,7,An Se Young,2,長球,0,0,1.0,9,587.0,385.0,1.0,4,72.74502724964839,765.6651697957003,,,,,9.0,-0.25781965524544737,-1.5514078092306167,8.0,0.10911391715181408,0.8613023808227543,0,2,52,4263
15,6,00:24:54,44825.0,8,7,Akane YAMAGUCHI,2,長球,0,0,1.0,4,399.0,649.0,1.0,3,79.43335815354132,168.36732096410395,,,,,8.0,-0.5810713543057139,1.2819787979032775,8.0,-0.3333023386536112,-1.171509023606453,0,2,52,4263
15,7,00:24:55,44865.0,8,7,An Se Young,3,長球,0,0,1.0,3,477.0,386.0,2.0,4,76.80324325902589,800.7988978171427,落點判斷失誤,對手落點判斷失誤,A,,3.0,-1.0025129980868532,-1.4569796267409245,8.0,-0.277456560480843,1.0862835523373164,0,2,52,4263
16,1,00:25:19,45575.0,8,8,An Se Young,1,發長球,0,0,2.0,7,,,1.0,9,233.77229518273074,761.9009010941957,,,,,8.0,-0.1705433188839935,-0.7449998152854143,8.0,0.708995143799507,1.189154415544208,0,2,52,4264
16,2,00:25:21,45631.0,8,8,Akane YAMAGUCHI,2,殺球,0,0,1.0,9,772.0,647.0,2.0,5,86.85312235451154,281.9204564571929,,,,,9.0,0.7077152469737727,1.5188731219251899,8.0,-0.15223393028930848,-0.8734496890637198,0,2,52,4264
16,3,00:25:21,45648.0,8,8,An Se Young,2,接殺防守,0,0,2.0,5,481.0,424.0,2.0,2,73.73985994757186,561.9331508463877,,,,,8.0,-0.22277014481424134,-0.9611504204782841,8.0,0.636941839113987,1.2718900347668534,0,2,52,4264
16,4,00:25:22,45677.0,8,8,Akane YAMAGUCHI,2,挑球,0,1,2.0,2,429.0,539.0,1.0,3,88.41446007604107,196.4724325884641,,,,,2.0,-0.8546579327362158,0.6555489526900278,8.0,-0.5411643616363211,-0.9621986191271592,0,2,52,4264
16,5,00:25:23,45712.0,8,8,An Se Young,2,切球,0,0,1.0,3,490.0,395.0,2.0,8,251.79053780656065,620.7393014527071,,,,,9.0,-0.6800890556162618,-1.4074539948260734,8.0,-0.2606892064531625,0.9112376174055985,0,2,52,4264
16,6,00:25:24,45728.0,8,8,Akane YAMAGUCHI,2,推撲球,0,0,2.0,8,799.0,568.0,1.0,4,291.42084540997655,189.2113164988067,,,,,8.0,0.5000012684616454,1.009120222309199,3.0,-0.9559370470508914,-1.5054072789684234,0,2,52,4264
16,7,00:25:25,45754.0,8,8,An Se Young,2,接殺防守,0,1,1.0,4,833.0,392.0,2.0,1,262.7518400000124,521.5856446947907,,,,,6.0,0.9792423977749838,-1.1972954152227182,8.0,0.5129219705143108,0.979954195213562,0,2,52,4264
16,8,00:25:26,45781.0,8,8,Akane YAMAGUCHI,2,挑球,0,0,2.0,1,812.0,520.0,1.0,6,285.68222850264635,219.5600536974041,,,,,1.0,1.0598017001581523,0.37457295654031003,8.0,0.3045157070575578,-1.0333738932011691,0,2,52,4264
16,9,00:25:26,45804.0,8,8,An Se Young,2,長球,1,0,1.0,6,826.0,402.0,1.0,8,167.54893555783187,720.0118636557114,,,,,8.0,0.7232922277725378,-0.9580358497722127,7.0,0.8684452415531727,0.6139067603992251,0,2,52,4264
16,10,00:25:27,45833.0,8,8,Akane YAMAGUCHI,2,殺球,0,0,1.0,8,619.0,622.0,2.0,8,174.88958525913853,307.67853011646736,,,,,8.0,0.22693737477443435,1.1615163639287858,8.0,0.20883461276115642,-1.1238578070214815,0,2,52,4264
16,11,00:25:28,45848.0,8,8,An Se Young,2,接殺防守,0,1,2.0,8,636.0,433.0,2.0,7,175.4971289318015,532.2743506751406,,,,,8.0,-0.3804815780811681,-1.1108264340483205,8.0,0.17041008248637846,1.2356879090378807,0,2,52,4264
16,12,00:25:29,45874.0,8,8,Akane YAMAGUCHI,2,挑球,0,1,2.0,7,637.0,525.0,1.0,4,251.54011669861433,163.82661710683274,,,,,7.0,0.12997042988503368,0.5816487306075336,8.0,-0.022005674350809176,-0.8875151017098638,0,2,52,4264
16,13,00:25:30,45914.0,8,8,An Se Young,2,長球,0,0,1.0,4,764.0,384.0,1.0,3,258.829798427499,760.1880671597881,,,,,9.0,0.5601709528478156,-1.4183337909020317,8.0,0.10888653226302315,0.8813244327614059,0,2,52,4264
16,14,00:25:31,45950.0,8,8,Akane YAMAGUCHI,2,長球,0,0,1.0,3,830.0,646.0,1.0,4,269.84462100015753,182.80879677706463,,,,,8.0,0.7922592725141189,1.4059530287382191,8.0,0.25229403161525105,-1.1846606517487857,0,2,52,4264
16,15,00:25:32,45978.0,8,8,An Se Young,2,長球,0,0,1.0,4,796.0,390.0,1.0,3,297.6826359784,774.6679746212328,,,,,8.0,0.579008894487528,-1.2296014415295062,8.0,0.4752661824092289,1.1520113894363337,0,2,52,4264
16,16,00:25:34,46024.0,8,8,Akane YAMAGUCHI,2,切球,0,0,1.0,3,923.0,655.0,2.0,6,266.81749533765674,288.9238212880354,,,,,5.0,1.3458311143213897,1.4750961396352775,8.0,0.19808794961933876,-0.9158758653711528,0,2,52,4264
16,17,00:25:34,46039.0,8,8,An Se Young,2,網前球,0,1,2.0,6,799.0,426.0,2.0,7,238.43137972843587,519.3361060761328,,,,,8.0,0.21529702201969214,-0.7438824862404511,5.0,0.9438395120798111,1.2442781703236492,0,2,52,4264
16,18,00:25:35,46067.0,8,8,Akane YAMAGUCHI,2,挑球,0,0,2.0,7,763.0,519.0,1.0,4,294.1277646222232,183.05073798500783,,,,,7.0,0.6731961319141148,0.5604864469172544,8.0,0.3689844871724064,-0.886280276300818,0,2,52,4264
16,19,00:25:36,46103.0,8,8,An Se Young,2,切球,0,0,1.0,4,837.0,390.0,2.0,2,88.3287798184692,529.9170746447967,,,,,8.0,0.6705326196418898,-1.338485897793187,8.0,0.4229785792773305,0.7392501842607947,0,2,52,4264
16,20,00:25:37,46125.0,8,8,Akane YAMAGUCHI,2,網前球,0,1,2.0,2,462.0,524.0,2.0,1,84.72675289313689,435.9887584317859,,,,,8.0,-0.6564145323129228,0.7183486322302451,6.0,1.0346896823122917,-1.3370325452557001,0,2,52,4264
16,21,00:25:38,46157.0,8,8,An Se Young,2,挑球,0,0,2.0,1,464.0,483.0,1.0,9,129.63412674610515,773.6110086157082,,,,,1.0,-0.8906845322166626,-0.45884970273121617,8.0,-0.5202775129902668,0.8512774715902248,0,2,52,4264
16,22,00:25:40,46211.0,8,8,Akane YAMAGUCHI,2,殺球,0,0,1.0,9,530.0,654.0,2.0,5,63.35329329335101,278.90656297471367,,,,,9.0,-0.4793952745131114,1.6052345314635126,8.0,-0.28572437706363263,-0.7453333603507953,0,2,52,4264
16,23,00:25:41,46231.0,8,8,An Se Young,3,接殺防守,0,0,2.0,5,440.0,423.0,2.0,10,38.16895930467515,624.6203190219077,出界,對手出界,B,,8.0,-0.8448634529808374,-0.9484997416331735,8.0,-0.2461351816613333,1.1990637574617917,0,2,52,4264
17,1,00:25:58,46749.0,8,9,Akane YAMAGUCHI,1,發長球,0,0,2.0,7,,,1.0,9,168.21246754496175,162.96126919564335,,,,,8.0,0.20335020536587484,0.728883101242762,8.0,-0.4836981471009575,-1.2181713001156314,0,2,52,4265
17,2,00:26:00,46807.0,8,9,An Se Young,2,切球,0,0,1.0,9,625.0,384.0,2.0,1,267.4811200127417,545.341506371784,,,,,9.0,-0.1411508673010041,-1.567321313875129,8.0,0.056919696451305,1.0092634590344378,0,2,52,4265
17,3,00:26:01,46831.0,8,9,Akane YAMAGUCHI,2,網前球,0,0,2.0,1,824.0,531.0,2.0,2,278.47566764749934,462.86459125675094,,,,,8.0,0.679964424794043,0.7803339963529273,8.0,0.1476434457053446,-1.2778243611721323,0,2,52,4265
17,4,00:26:02,46861.0,8,9,An Se Young,3,網前球,0,1,2.0,2,837.0,494.0,2.0,2,270.4389856593512,479.03746125781424,未過網,對手未過網,B,,2.0,1.0760949890588942,-0.4541930865398737,8.0,0.4901202084418445,0.7803155653605719,0,2,52,4265
20,1,00:28:25,51164.0,8,12,Akane YAMAGUCHI,1,發長球,0,0,2.0,7,,,1.0,4,263.7888419569955,185.84870002926357,,,,,8.0,-0.05761996369815847,0.7184746696312138,8.0,0.6485894330418711,-1.0920794481067932,0,2,52,4268
20,2,00:28:27,51222.0,8,12,An Se Young,2,長球,0,0,1.0,4,786.0,391.0,1.0,5,269.86618509984424,748.5999150633446,,,,,4.0,0.9473408280655793,-1.4007692334811317,8.0,0.2672197951344674,1.1050233167759416,0,2,52,4268
20,3,00:28:28,51254.0,8,12,Akane YAMAGUCHI,2,殺球,0,0,1.0,5,854.0,639.0,2.0,8,250.6344778079112,299.9437922176127,,,,,8.0,0.9222903135000023,1.3881814084469368,8.0,0.15909391078507268,-1.0787628888925054,0,2,52,4268
20,4,00:28:28,51267.0,8,12,An Se Young,2,接殺防守,0,1,2.0,8,771.0,430.0,2.0,7,114.35938274504832,574.4774741957638,,,,,8.0,-0.05717901710360672,-1.019728674594594,5.0,1.4381175238707713,1.3699602607007442,0,2,52,4268
20,5,00:28:29,51299.0,8,12,Akane YAMAGUCHI,2,挑球,0,1,2.0,7,511.0,545.0,1.0,3,99.60340592665683,177.99180379175735,,,,,8.0,-0.23047133887730184,0.7700046323829651,8.0,0.019261516041391622,-0.9898281383418762,0,2,52,4268
20,6,00:28:31,51346.0,8,12,An Se Young,2,切球,0,0,1.0,3,510.0,389.0,2.0,1,276.80559366344613,553.8342344545937,,,,,9.0,-0.7690535659970633,-1.4398928154638824,8.0,-0.08376860160060128,0.9801151205358293,0,2,52,4268
