batch 0: Pandas(Index=0, rally_id=2, player=1, type=1, player_location_area=8.0, opponent_location_area=8.0, hit_area=7, player_location_x=0.066525905759233, player_location_y=0.8842830930602202, opponent_location_x=-0.3679183993593016, opponent_location_y=-0.8490659150160242, ball_round=1, set=1, match_id=1, getpoint_player=nan, roundscore_A=2, roundscore_B=1)
batch 5762: Pandas(Index=5762, rally_id=1715, player=10, type=2, player_location_area=8.0, opponent_location_area=8.0, hit_area=6, player_location_x=-0.3649905460801925, player_location_y=1.4140169680331816, opponent_location_x=-0.0681031329442846, opponent_location_y=-0.826040961103995, ball_round=5, set=1, match_id=21, getpoint_player=nan, roundscore_A=7, roundscore_B=10)
batch 5763: Pandas(Index=5763, rally_id=1715, player=11, type=9, player_location_area=8.0, opponent_location_area=8.0, hit_area=3, player_location_x=-0.8264694141133307, player_location_y=-1.305473798375218, opponent_location_x=-0.3621076638368968, opponent_location_y=1.174353952761234, ball_round=6, set=1, match_id=21, getpoint_player=nan, roundscore_A=7, roundscore_B=10)
batch 5764: Pandas(Index=5764, rally_id=1715, player=10, type=7, player_location_area=8.0, opponent_location_area=8.0, hit_area=2, player_location_x=-0.8284088132051662, player_location_y=0.8413910972223366, opponent_location_x=-0.6332165479547756, opponent_location_y=-1.2354199742643237, ball_round=7, set=1, match_id=21, getpoint_player=nan, roundscore_A=7, roundscore_B=10)
batch 5765: Pandas(Index=5765, rally_id=1715, player=11, type=7, player_location_area=7.0, opponent_location_area=8.0, hit_area=2, player_location_x=0.8920070890459626, player_location_y=-0.4608916470468989, opponent_location_x=-0.114361093863513, opponent_location_y=0.8932077020311381, ball_round=8, set=1, match_id=21, getpoint_player='B', roundscore_A=7, roundscore_B=10)
batch 5766: Pandas(Index=5766, rally_id=1723, player=11, type=1, player_location_area=8.0, opponent_location_area=8.0, hit_area=7, player_location_x=-0.0681031329442846, player_location_y=-0.826040961103995, opponent_location_x=0.5274823283336089, opponent_location_y=1.0626680013880183, ball_round=1, set=1, match_id=21, getpoint_player=nan, roundscore_A=13, roundscore_B=12)
batch 5767: Pandas(Index=5767, rally_id=1723, player=10, type=3, player_location_area=8.0, opponent_location_area=8.0, hit_area=7, player_location_x=0.3137727703391842, player_location_y=0.6762863500078081, opponent_location_x=-0.0529770709469898, opponent_location_y=-0.8009538094112255, ball_round=2, set=1, match_id=21, getpoint_player=nan, roundscore_A=13, roundscore_B=12)
batch 5768: Pandas(Index=5768, rally_id=1723, player=11, type=6, player_location_area=8.0, opponent_location_area=8.0, hit_area=3, player_location_x=-0.7739568531589902, player_location_y=-1.3331733039695746, opponent_location_x=-0.0659162191994337, opponent_location_y=0.9258485038191115, ball_round=3, set=1, match_id=21, getpoint_player=nan, roundscore_A=13, roundscore_B=12)
batch 5769: Pandas(Index=5769, rally_id=1723, player=10, type=5, player_location_area=8.0, opponent_location_area=8.0, hit_area=6, player_location_x=-0.619202572860888, player_location_y=0.9480605334749724, opponent_location_x=-0.567371729669753, opponent_location_y=-1.180532457366484, ball_round=4, set=1, match_id=21, getpoint_player=nan, roundscore_A=13, roundscore_B=12)
batch 5770: Pandas(Index=5770, rally_id=1723, player=11, type=7, player_location_area=8.0, opponent_location_area=8.0, hit_area=1, player_location_x=-0.7802893833267184, player_location_y=-0.6448836878649186, opponent_location_x=-0.2021987206993287, opponent_location_y=0.957545006190203, ball_round=5, set=1, match_id=21, getpoint_player=nan, roundscore_A=13, roundscore_B=12)
batch 5771: Pandas(Index=5771, rally_id=1723, player=10, type=7, player_location_area=7.0, opponent_location_area=8.0, hit_area=1, player_location_x=0.905547263885798, player_location_y=0.3056265683268986, opponent_location_x=-0.0811972423983812, opponent_location_y=-0.6902142314192427, ball_round=6, set=1, match_id=21, getpoint_player=nan, roundscore_A=13, roundscore_B=12)
batch 5772: Pandas(Index=5772, rally_id=1723, player=11, type=3, player_location_area=2.0, opponent_location_area=7.0, hit_area=2, player_location_x=0.972477677581644, player_location_y=-0.4146420164596052, opponent_location_x=0.3758144981627798, opponent_location_y=0.5353340711375291, ball_round=7, set=1, match_id=21, getpoint_player=nan, roundscore_A=13, roundscore_B=12)
batch 5773: Pandas(Index=5773, rally_id=1723, player=10, type=2, player_location_area=8.0, opponent_location_area=7.0, hit_area=8, player_location_x=0.0181049824894015, player_location_y=1.1149243894163203, opponent_location_x=0.5661153247598915, opponent_location_y=-0.4970503181841247, ball_round=8, set=1, match_id=21, getpoint_player=nan, roundscore_A=13, roundscore_B=12)
batch 5774: Pandas(Index=5774, rally_id=1723, player=11, type=9, player_location_area=5.0, opponent_location_area=8.0, hit_area=3, player_location_x=-1.085421262604411, player_location_y=-1.3066973885667812, opponent_location_x=-0.1560799818424253, opponent_location_y=1.1219763766342232, ball_round=9, set=1, match_id=21, getpoint_player=nan, roundscore_A=13, roundscore_B=12)
batch 5775: Pandas(Index=5775, rally_id=1723, player=10, type=8, player_location_area=8.0, opponent_location_area=8.0, hit_area=2, player_location_x=-0.8180989731121113, player_location_y=0.7746527946791323, opponent_location_x=-0.4762372265259196, opponent_location_y=-1.0728586125237545, ball_round=10, set=1, match_id=21, getpoint_player=nan, roundscore_A=13, roundscore_B=12)
batch 5776: Pandas(Index=5776, rally_id=1723, player=11, type=9, player_location_area=8.0, opponent_location_area=8.0, hit_area=3, player_location_x=-0.8408579720830528, player_location_y=-1.2916298281201346, opponent_location_x=-0.2177621729303943, opponent_location_y=1.0209819094456432, ball_round=11, set=1, match_id=21, getpoint_player=nan, roundscore_A=13, roundscore_B=12)
batch 5777: Pandas(Index=5777, rally_id=1723, player=10, type=7, player_location_area=8.0, opponent_location_area=8.0, hit_area=2, player_location_x=-0.7380568482837363, player_location_y=0.7240447778121268, opponent_location_x=-0.2746884080927447, opponent_location_y=-0.993124772579486, ball_round=12, set=1, match_id=21, getpoint_player='A', roundscore_A=13, roundscore_B=12)
batch 5778: Pandas(Index=5778, rally_id=1724, player=11, type=1, player_location_area=8.0, opponent_location_area=8.0, hit_area=7, player_location_x=0.1628901966440125, player_location_y=-0.8501668935461032, opponent_location_x=-0.6785748055874846, opponent_location_y=1.0662670352576384, ball_round=1, set=1, match_id=21, getpoint_player=nan, roundscore_A=14, roundscore_B=12)
batch 5779: Pandas(Index=5779, rally_id=1724, player=10, type=7, player_location_area=7.0, opponent_location_area=8.0, hit_area=7, player_location_x=-0.6742568574796594, player_location_y=0.6203186348762616, opponent_location_x=-0.1367575382295889, opponent_location_y=-0.9150456572079294, ball_round=2, set=1, match_id=21, getpoint_player=nan, roundscore_A=14, roundscore_B=12)
batch 5780: Pandas(Index=5780, rally_id=1724, player=11, type=3, player_location_area=7.0, opponent_location_area=8.0, hit_area=7, player_location_x=-0.7849954630980124, player_location_y=-0.3205218506818967, opponent_location_x=-0.3079062080571063, opponent_location_y=0.8597502393178829, ball_round=3, set=1, match_id=21, getpoint_player=nan, roundscore_A=14, roundscore_B=12)
batch 5781: Pandas(Index=5781, rally_id=1724, player=10, type=6, player_location_area=9.0, opponent_location_area=8.0, hit_area=5, player_location_x=0.7514929277198404, player_location_y=1.5278891505593066, opponent_location_x=-0.1047193710264071, opponent_location_y=-0.7887271408930342, ball_round=4, set=1, match_id=21, getpoint_player=nan, roundscore_A=14, roundscore_B=12)
batch 5782: Pandas(Index=5782, rally_id=1724, player=11, type=5, player_location_area=6.0, opponent_location_area=8.0, hit_area=6, player_location_x=1.0677675271680924, player_location_y=-1.0000344953612466, opponent_location_x=0.4436120429490426, opponent_location_y=1.192102863938442, ball_round=5, set=1, match_id=21, getpoint_player=nan, roundscore_A=14, roundscore_B=12)
batch 5783: Pandas(Index=5783, rally_id=1724, player=10, type=3, player_location_area=8.0, opponent_location_area=8.0, hit_area=1, player_location_x=0.9027751532228144, player_location_y=0.763995154658249, opponent_location_x=0.353445824025607, opponent_location_y=-0.9643027119947633, ball_round=6, set=1, match_id=21, getpoint_player=nan, roundscore_A=14, roundscore_B=12)
batch 5784: Pandas(Index=5784, rally_id=1724, player=11, type=6, player_location_area=5.0, opponent_location_area=8.0, hit_area=3, player_location_x=-0.9899413637787764, player_location_y=-1.223384099325688, opponent_location_x=0.2275183874649747, opponent_location_y=0.8944210471493376, ball_round=7, set=1, match_id=21, getpoint_player=nan, roundscore_A=14, roundscore_B=12)
batch 5785: Pandas(Index=5785, rally_id=1724, player=10, type=2, player_location_area=8.0, opponent_location_area=8.0, hit_area=6, player_location_x=-0.8157288679757515, player_location_y=0.9473690154570716, opponent_location_x=-0.7275909346480292, opponent_location_y=-1.0607823141353565, ball_round=8, set=1, match_id=21, getpoint_player=nan, roundscore_A=14, roundscore_B=12)
batch 5786: Pandas(Index=5786, rally_id=1724, player=11, type=4, player_location_area=8.0, opponent_location_area=8.0, hit_area=3, player_location_x=-0.7500186085486921, player_location_y=-1.2359675579423672, opponent_location_x=-0.5213977208903864, opponent_location_y=1.1283588102713658, ball_round=9, set=1, match_id=21, getpoint_player=nan, roundscore_A=14, roundscore_B=12)
batch 5787: Pandas(Index=5787, rally_id=1724, player=10, type=5, player_location_area=8.0, opponent_location_area=8.0, hit_area=5, player_location_x=0.4373968123237733, player_location_y=0.999594801946308, opponent_location_x=-0.4373071226586684, opponent_location_y=-1.0594486437975847, ball_round=10, set=1, match_id=21, getpoint_player=nan, roundscore_A=14, roundscore_B=12)
batch 5788: Pandas(Index=5788, rally_id=1724, player=11, type=4, player_location_area=8.0, opponent_location_area=8.0, hit_area=6, player_location_x=0.2461490240187667, player_location_y=-0.9005388783148872, opponent_location_x=0.4410175833011999, opponent_location_y=1.0389647879563704, ball_round=11, set=1, match_id=21, getpoint_player=nan, roundscore_A=14, roundscore_B=12)
batch 5789: Pandas(Index=5789, rally_id=1724, player=10, type=7, player_location_area=8.0, opponent_location_area=8.0, hit_area=5, player_location_x=0.867280901532047, player_location_y=1.1101752458668486, opponent_location_x=0.6228366750157768, opponent_location_y=-0.9244248661029054, ball_round=12, set=1, match_id=21, getpoint_player='A', roundscore_A=14, roundscore_B=12)
batch 5790: Pandas(Index=5790, rally_id=1725, player=11, type=1, player_location_area=8.0, opponent_location_area=8.0, hit_area=7, player_location_x=-0.1041371403322391, player_location_y=-0.7515623170442453, opponent_location_x=0.5104486369297425, opponent_location_y=1.0548253885258945, ball_round=1, set=1, match_id=21, getpoint_player=nan, roundscore_A=15, roundscore_B=12)
batch 5791: Pandas(Index=5791, rally_id=1725, player=10, type=7, player_location_area=7.0, opponent_location_area=8.0, hit_area=7, player_location_x=0.6241401209435491, player_location_y=0.5809535199282436, opponent_location_x=-0.0676731202410245, opponent_location_y=-0.7885622795893615, ball_round=2, set=1, match_id=21, getpoint_player=nan, roundscore_A=15, roundscore_B=12)
batch 5792: Pandas(Index=5792, rally_id=1725, player=11, type=7, player_location_area=7.0, opponent_location_area=8.0, hit_area=2, player_location_x=0.8664561139742444, player_location_y=-0.3471522293592072, opponent_location_x=0.4099858698356738, opponent_location_y=0.7282218798043125, ball_round=3, set=1, match_id=21, getpoint_player=nan, roundscore_A=15, roundscore_B=12)
batch 5793: Pandas(Index=5793, rally_id=1725, player=10, type=7, player_location_area=1.0, opponent_location_area=8.0, hit_area=1, player_location_x=1.0234708851171483, player_location_y=0.4467718016836913, opponent_location_x=0.3371754232009562, opponent_location_y=-0.7127649742233094, ball_round=4, set=1, match_id=21, getpoint_player=nan, roundscore_A=15, roundscore_B=12)
batch 5794: Pandas(Index=5794, rally_id=1725, player=11, type=8, player_location_area=1.0, opponent_location_area=7.0, hit_area=1, player_location_x=-1.2155404741652782, player_location_y=-0.4814730543383074, opponent_location_x=0.734686827720257, opponent_location_y=0.3993452558168482, ball_round=5, set=1, match_id=21, getpoint_player=nan, roundscore_A=15, roundscore_B=12)
batch 5795: Pandas(Index=5795, rally_id=1725, player=10, type=2, player_location_area=8.0, opponent_location_area=8.0, hit_area=8, player_location_x=-0.5744814460312926, player_location_y=1.4342965086099102, opponent_location_x=-0.4408751313999852, opponent_location_y=-0.8402728517830438, ball_round=6, set=1, match_id=21, getpoint_player=nan, roundscore_A=15, roundscore_B=12)
batch 5796: Pandas(Index=5796, rally_id=1725, player=11, type=4, player_location_area=5.0, opponent_location_area=8.0, hit_area=5, player_location_x=-0.8813925930986325, player_location_y=-1.3057333194540883, opponent_location_x=0.0006304559345689, opponent_location_y=1.1071986385041823, ball_round=7, set=1, match_id=21, getpoint_player=nan, roundscore_A=15, roundscore_B=12)
batch 5797: Pandas(Index=5797, rally_id=1725, player=10, type=5, player_location_area=8.0, opponent_location_area=3.0, hit_area=6, player_location_x=-0.0288809865194644, player_location_y=1.0607432924787858, opponent_location_x=-0.9748929921865852, opponent_location_y=-1.4476190634457982, ball_round=8, set=1, match_id=21, getpoint_player='A', roundscore_A=15, roundscore_B=12)
batch 5798: Pandas(Index=5798, rally_id=1731, player=11, type=1, player_location_area=8.0, opponent_location_area=8.0, hit_area=7, player_location_x=0.1545735068834753, player_location_y=-0.7875732491771625, opponent_location_x=-0.6695896142666358, opponent_location_y=1.0972111564346083, ball_round=1, set=1, match_id=21, getpoint_player=nan, roundscore_A=17, roundscore_B=16)
batch 5799: Pandas(Index=5799, rally_id=1731, player=10, type=7, player_location_area=7.0, opponent_location_area=8.0, hit_area=7, player_location_x=-0.5476048332862901, player_location_y=0.647050036180208, opponent_location_x=-0.157664399391656, opponent_location_y=-0.8390049294680125, ball_round=2, set=1, match_id=21, getpoint_player=nan, roundscore_A=17, roundscore_B=16)
batch 5800: Pandas(Index=5800, rally_id=1731, player=11, type=8, player_location_area=7.0, opponent_location_area=8.0, hit_area=2, player_location_x=0.7084270923143839, player_location_y=-0.484820093849821, opponent_location_x=0.0235707099890288, opponent_location_y=0.8691517776686535, ball_round=3, set=1, match_id=21, getpoint_player=nan, roundscore_A=17, roundscore_B=16)
batch 5801: Pandas(Index=5801, rally_id=1731, player=10, type=4, player_location_area=8.0, opponent_location_area=8.0, hit_area=8, player_location_x=-0.3164165171743466, player_location_y=1.4903926341145468, opponent_location_x=-0.15631903543071, opponent_location_y=-0.7765341770829011, ball_round=4, set=1, match_id=21, getpoint_player=nan, roundscore_A=17, roundscore_B=16)
batch 5802: Pandas(Index=5802, rally_id=1731, player=11, type=5, player_location_area=8.0, opponent_location_area=8.0, hit_area=5, player_location_x=-0.5718911154914065, player_location_y=-0.9042289743774768, opponent_location_x=-0.499715702067669, opponent_location_y=1.3283755649675844, ball_round=5, set=1, match_id=21, getpoint_player=nan, roundscore_A=17, roundscore_B=16)
